,room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude
7857,15174612,1476,96306476,Entire home/apt,Amsterdam,Oud Oost,18,5.0,2,1,180,"Lovely light spacious apartment, with 2 balconies!",2017-07-22 22:15:54.961916,52.363625,4.931179
7858,18547840,1476,128755802,Entire home/apt,Amsterdam,Westerpark,5,5.0,4,1,156,Beautiful apartment in the centre of Amsterdam!,2017-07-22 22:15:52.862131,52.379964,4.8773599999999995
7859,13698941,1476,46691672,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5.0,4,1,148,★Cosy Duplex apartment near City Center * Museums★,2017-07-22 22:15:52.856266,52.365346,4.872835
7860,15508063,1476,38642035,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,5.0,3,2,167,Ground floor Family Hide Out with Patio @The Pijp!,2017-07-22 22:15:52.853500,52.357877,4.897887
7861,18966176,1476,132272892,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,7,4.5,4,2,168,a Beautiful apartment in great location Amsterdam,2017-07-22 22:15:52.850860,52.324372,4.882853
7862,11446840,1476,37079296,Entire home/apt,Amsterdam,Westerpark,15,5.0,2,1,168,Experience of monumental luxury,2017-07-22 22:15:52.848107,52.375078,4.875036
7863,14680270,1476,91243965,Entire home/apt,Amsterdam,Oud Oost,12,4.5,3,1,163,Amazing  & HIP APT near CITY CENTER,2017-07-22 22:15:52.845564,52.356406,4.923496
7864,19541570,1476,137262085,Entire home/apt,Amsterdam,Bos en Lommer,0,0.0,4,1,153,Your Base for Exploring Amsterdam!,2017-07-22 22:15:52.843151,52.380801,4.862112000000001
7865,19537274,1476,137232486,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,3,5.0,5,2,151,New! Chill out Flevopark condo in East,2017-07-22 22:15:52.840803,52.360031,4.943053
7866,9139971,1476,11174727,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,29,5.0,4,2,180,90m2 Canalhouse in Amsterdam IJburg,2017-07-22 22:15:52.831725,52.347120000000004,5.007998000000001
7867,8278300,1476,43652418,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,5.0,2,1,168,"Luxury, spacious, Amstel view!",2017-07-22 22:15:52.828971,52.347313,4.910117
7868,16936372,1476,113181661,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,6,5.0,4,1,168,"Spacious apartment with great view | South, WTC",2017-07-22 22:15:52.826690,52.342383,4.866879
7869,8930472,1476,33034385,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,2,2,174,Warm and pleasant apartment,2017-07-22 22:15:52.822473,52.361996999999995,4.86665
7870,7796512,1476,662439,Entire home/apt,Amsterdam,Oud Oost,15,5.0,4,3,174,Lovely Central Family Home near Zoo and citycentre,2017-07-22 22:15:52.820258,52.364075,4.924999
7871,19919606,1476,107745142,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,2,179,Superb bright & light A'dam apt.!,2017-07-22 22:15:52.816666,52.356998,4.908639
7872,16077882,1476,104762264,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,1,0.0,3,1,180,Spacious and modern houseboat near the city centre,2017-07-22 22:15:52.812196,52.366336,4.937822
7873,19938125,1476,107745142,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,4,2,179,Charming apt. for 4p in East area,2017-07-22 22:15:51.475498,52.365035999999996,4.933521
7874,6474026,1476,15260422,Entire home/apt,Amsterdam,Centrum West,132,5.0,3,0,179,Luxurious spacious suite Jordaan,2017-07-22 22:15:51.470902,52.374516,4.8790830000000005
7875,18742138,1476,34856816,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2,162,Huge & renovated 4p apt balcony | 5 min to Center,2017-07-22 22:15:51.468227,52.372764000000004,4.858444
7876,13910073,1476,6352586,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,6,4.5,4,3,167,Sunny 3 bedroom & garden house not far from centre,2017-07-22 22:15:51.464130,52.38237,4.832921
7877,10183658,1476,52297965,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,25,5.0,4,1,168,Stylish appartment with big rooftop terrace,2017-07-22 22:15:51.460950,52.362902000000005,4.933823
7878,19155938,1476,24768290,Entire home/apt,Amsterdam,Oud Oost,1,0.0,3,2,150,Cosy apartment with roof terrace on Dappermarkt,2017-07-22 22:15:51.458497,52.361701000000004,4.927834
7879,18631732,1476,4349689,Entire home/apt,Amsterdam,Westerpark,9,5.0,2,1,180,Light & modern apt - short walk from the Jordaan,2017-07-22 22:15:51.449403,52.374359999999996,4.874617
7880,15264411,1476,17760324,Entire home/apt,Amsterdam,Oud Oost,11,5.0,4,2,168,"Two-bedroom, clean, spacious, and light apartment",2017-07-22 22:15:51.446559,52.357623,4.91355
7881,1493967,1476,7985072,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,31,5.0,4,1,162,WOW! ★Luxury & Bright 58m2 @AMS_EAST +FREE BIKES!★,2017-07-22 22:15:51.443667,52.358582,4.936316000000001
7882,7786634,1476,5291992,Entire home/apt,Amsterdam,Westerpark,8,5.0,2,1,168,Apartment in Amsterdam Westerpark,2017-07-22 22:15:51.441486,52.379689,4.8695010000000005
7883,19284703,1476,65859990,Entire home/apt,Amsterdam,Centrum Oost,3,4.5,4,2,180,"Modern, calm and warm City Retreat!",2017-07-22 22:15:51.439111,52.367853000000004,4.930192
7884,14865493,1476,9560051,Entire home/apt,Amsterdam,Oud Oost,14,5.0,2,1,180,Lovely appartment with balcony!,2017-07-22 22:15:51.436322,52.351765,4.916515
7885,6656840,1476,7211918,Entire home/apt,Amsterdam,Centrum West,28,4.5,3,1,162,Nice and cosy apartment in Jordaan,2017-07-22 22:15:51.433441,52.3712,4.879980000000001
7886,19816395,1476,517215,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,1,167,"Open & Light Apartment Westerpark, sleeps 2",2017-07-22 22:15:51.430226,52.381510999999996,4.869675
7887,5617321,1476,29116854,Entire home/apt,Amsterdam,Centrum West,133,5.0,4,1,180,Gold Alley Apartment,2017-07-22 22:15:51.427116,52.375329,4.889799
7888,304189,1476,1565512,Entire home/apt,Amsterdam,Centrum West,63,4.5,3,1,162,Smack dab middle of Amsterdam,2017-07-22 22:15:51.423513,52.370939,4.876535
7889,17969022,1476,17104097,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,1,170,Trendy apartment for 2 people in Amsterdam-West,2017-07-22 22:15:51.416348,52.374549,4.859108999999999
7890,8135949,1476,15475475,Entire home/apt,Amsterdam,Oud Noord,32,5.0,3,1,156,Amsterdam City View,2017-07-22 22:15:50.162143,52.396508000000004,4.905167
7891,7109857,1476,37245164,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,3,162,Familyhome on the waterfront,2017-07-22 22:15:50.159309,52.360012,4.976198
7892,16698550,1476,18770320,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,0,180,***** Stylish park view apartment + bikes *****,2017-07-22 22:15:50.153637,52.368115,4.851338
7893,17688919,1476,6175986,Entire home/apt,Amsterdam,Westerpark,11,5.0,2,1,168,"Spacious, Quiet, Light Private Apartment",2017-07-22 22:15:50.150929,52.378474,4.870487000000001
7894,5034152,1476,17030530,Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,4.5,4,2,179,Townhouse in the hart of Amsterdam,2017-07-22 22:15:50.148159,52.363794,4.86717
7895,12488711,1476,9329786,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,4,5.0,5,3,177,Spacious family house with private garden,2017-07-22 22:15:50.145316,52.358627,4.99198
7896,16552268,1476,92925497,Entire home/apt,Amsterdam,Centrum Oost,5,4.5,2,1,162,Luxury designed city centre appartment,2017-07-22 22:15:50.143068,52.363346,4.88501
7897,1793971,1476,9412285,Entire home/apt,Amsterdam,Oud Noord,110,5.0,4,2,156,Fully independent (not share) with garden 4 people,2017-07-22 22:15:50.140228,52.394378,4.925961
7898,17086119,1476,46691672,Entire home/apt,Amsterdam,Centrum West,11,5.0,3,1,180,NEW: Stylish ★★★★★ APT in the Heart of Amsterdam,2017-07-22 22:15:50.137929,52.379271,4.892026
7899,7905759,1476,928301,Entire home/apt,Amsterdam,Slotervaart,16,5.0,4,2,174,"Modern Comfy Quiet, 2 bed. flat + Rooftop Terrace",2017-07-22 22:15:50.135444,52.351605,4.83191
7900,15230655,1476,4936643,Entire home/apt,Amsterdam,Westerpark,3,4.5,2,1,168,"Modern, beautiful 2p apartment next to the Jordaan",2017-07-22 22:15:50.132620,52.375814,4.8739870000000005
7901,17776652,1476,121378382,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,3,168,Spacious and Quite House with front & back garden,2017-07-22 22:15:50.130276,52.352809,4.91499
7902,10712523,1476,1464510,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,27,4.5,4,3,181,Classic APT in Classy South!,2017-07-22 22:15:50.127317,52.346462,4.9018120000000005
7903,19304898,1476,135181837,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,4,2,176,Prinsengracht Residence 2 bedrooms,2017-07-22 22:15:50.121688,52.366217,4.883808999999999
7904,7416224,1476,17393409,Entire home/apt,Amsterdam,Watergraafsmeer,20,5.0,3,0,168,Brand new studio 8 mins from CS,2017-07-22 22:15:50.118762,52.339556,4.919169
7905,19758237,1476,139394268,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,0,180,17th centuries house in Amsterdam centre,2017-07-22 22:15:50.116135,52.375968,4.893458
7906,19280419,1476,135019482,Entire home/apt,Amsterdam,Noord West,4,5.0,4,2,168,Lovely house with big terrace + free parking,2017-07-22 22:15:48.147204,52.420016,4.900901
7907,18928117,1476,64294521,Entire home/apt,Amsterdam,Westerpark,7,5.0,2,1,150,Nice apartment Westerpark Amsterdam,2017-07-22 22:15:48.144403,52.385409,4.873714
7908,18652513,1476,925464,Entire home/apt,Amsterdam,Westerpark,0,0.0,3,1,162,"City apartment, next to famous Jordaan",2017-07-22 22:15:48.142263,52.377660999999996,4.873507
7909,19327945,1476,74555080,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,2,1,150,Spacious apartment with sunny garden in the Pijp,2017-07-22 22:15:48.139872,52.355866,4.898224
7910,4130746,1476,21430513,Entire home/apt,Amsterdam,Centrum West,16,4.5,2,1,168,Westerstraat Amsterdam,2017-07-22 22:15:48.136938,52.378589,4.88141
7911,18118085,1476,124839069,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,4,2,168,"Sunny, Elegant, Spacious apartment in the Centre",2017-07-22 22:15:48.134626,52.361585999999996,4.908139
7912,19548498,1476,132474760,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,4.0,4,1,158,New! Riviera Maison city experience,2017-07-22 22:15:48.132238,52.355073,4.902305
7913,4697911,1476,16626677,Entire home/apt,Amsterdam,Noord Oost,13,4.5,5,4,168,family home with garden,2017-07-22 22:15:48.129044,52.399127,4.954
7914,19739001,1476,139196391,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1,163,Cozy & Ethnic @ Old-West near Vondelpark!,2017-07-22 22:15:48.126711,52.361175,4.861512
7915,11746136,1476,46691672,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,13,4.5,4,2,162,★★★Cosy family APT | 5 Min.to Museum District ★★★,2017-07-22 22:15:48.123675,52.356215,4.888328
7916,17494942,1476,4513819,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,2,0,162,Quiet Warehouse Loft + free Parking,2017-07-22 22:15:48.121313,52.368759999999995,4.917657
7917,19015107,1476,14874061,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,3,1,156,Nice Apartment Super Close to the Center of A'dam,2017-07-22 22:15:48.119141,52.37135,4.9212620000000005
7918,7991860,1476,34810579,Entire home/apt,Amsterdam,Centrum West,4,5.0,2,1,155,Authentic Amsterdam Apartment,2017-07-22 22:15:48.116907,52.372057,4.89921
7919,14831796,1476,22428910,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,5,5.0,2,1,150,Colorful & Romantic Houseboat @Unique location,2017-07-22 22:15:48.114074,52.376671,4.919558
7920,7713387,1476,9118959,Entire home/apt,Amsterdam,Centrum West,14,5.0,2,1,180,NEW - Romantic house with terrace,2017-07-22 22:15:48.111259,52.385308,4.883535
7921,9075972,1476,47334123,Entire home/apt,Amsterdam,Westerpark,21,5.0,2,1,180,Cosy place near to Jordaan and Westerpark,2017-07-22 22:15:48.108093,52.381479,4.868886
7922,14105164,1476,4434837,Entire home/apt,Amsterdam,Centrum West,20,5.0,4,2,180,Apartment in the very heart of Amsterdam,2017-07-22 22:15:48.105018,52.372793,4.898549
7923,5982570,1476,19029497,Entire home/apt,Amsterdam,Centrum Oost,165,5.0,4,2,173,Apartment for 4 persons situated at park!,2017-07-22 22:15:48.101902,52.367406,4.911055999999999
7924,17858552,1476,28492975,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,5.0,2,1,174,Great apartment Pijp (Heineken Experience),2017-07-22 22:15:46.895120,52.35626,4.892286
7925,19669090,1476,135188054,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,1,180,Experience the essence of Amsterdam!,2017-07-22 22:15:46.892665,52.370046,4.887737
7926,14971056,1476,94299758,Entire home/apt,Amsterdam,Centrum Oost,37,4.5,2,1,180,Authentic houseboat in the center,2017-07-22 22:15:46.889786,52.373974,4.906604
7927,18750842,1476,31812735,Entire home/apt,Amsterdam,Bijlmer Oost,0,0.0,5,3,162,Spacious house in green oasis in Amsterdam,2017-07-22 22:15:46.887296,52.327073,4.9795620000000005
7928,11403798,1476,7002898,Entire home/apt,Amsterdam,Slotervaart,26,5.0,4,2,156,ARTISTIC & MODERN apt!,2017-07-22 22:15:46.881323,52.352466,4.840228
7929,18098634,1476,124663383,Entire home/apt,Amsterdam,Bos en Lommer,5,5.0,3,2,159,Beautiful apartment close to Westerpark | 2BD,2017-07-22 22:15:46.874697,52.381951,4.85694
7930,19585458,1476,19633449,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2,150,2 bedrooms apartment in the center of Amsterdam,2017-07-22 22:15:46.872380,52.36288,4.879887999999999
7931,4815695,1476,24800445,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,30,5.0,4,1,156,Short stay with amazing roof terrace,2017-07-22 22:15:46.862373,52.353527,4.8851830000000005
7932,13987558,1476,5510103,Entire home/apt,Amsterdam,Centrum West,12,5.0,2,1,168,Sjudoransj B&B - Vermeer Room,2017-07-22 22:15:43.492679,52.38009,4.884956
7933,12374546,1476,66869950,Entire home/apt,Amsterdam,Westerpark,12,5.0,4,2,176,LUXURY & SPACIOUS NEAR CITY CENTER,2017-07-22 22:15:43.489661,52.375796,4.8728739999999995
7934,11757954,1476,55761380,Entire home/apt,Amsterdam,Centrum West,1,0.0,2,1,168,lovely apartment in downtown Amsterdam,2017-07-22 22:15:43.483203,52.372079,4.890519
7935,17834124,1476,115167702,Entire home/apt,Amsterdam,Centrum Oost,11,4.5,4,1,180,"City Center, Canal View Near Leidseplein",2017-07-22 22:15:43.480282,52.359681,4.894019
7936,19948942,1476,10131109,Entire home/apt,Amsterdam,Osdorp,0,0.0,4,2,180,Friendly house with garden in quiet neighbourhood,2017-07-22 22:15:43.471483,52.353632,4.814994
7937,11946705,1476,19804637,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,4,5.0,4,3,162,Rooftop terrace Family apartment,2017-07-22 22:15:43.469220,52.363308,4.934089
7938,18206265,1476,125676555,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,1,167,Cosy & Bright Apartment @ Trendy West,2017-07-22 22:15:43.466224,52.36443,4.864294
7939,19218226,1476,77629812,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,1,1,150,Lovely groundfloor apartment for 2 persons,2017-07-22 22:15:43.462825,52.367343,4.868930000000001
7940,12394646,1476,24900970,Entire home/apt,Amsterdam,Westerpark,1,0.0,2,1,150,"Lovely romantic apartment, close to Jordaan!",2017-07-22 22:15:43.460551,52.388709000000006,4.8883779999999994
7941,18248680,1476,126101079,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,4.5,3,1,168,Vondelpark apartment next to museums,2017-07-22 22:15:43.456624,52.354748,4.868958
7942,7940959,1476,41879375,Entire home/apt,Amsterdam,Centrum Oost,20,4.5,2,1,167,Canal View in heart of city,2017-07-22 22:15:43.454194,52.366927000000004,4.90073
7943,15608721,1476,86901490,Entire home/apt,Amsterdam,Centrum Oost,11,5.0,2,1,163,Leidse Square Apartment,2017-07-22 22:15:43.450028,52.364853000000004,4.884818
7944,18218317,1476,125797745,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,2,1,158,Modern and spacious apartment in The Pijp,2017-07-22 22:15:43.447358,52.357032000000004,4.898941000000001
7945,3113368,1476,15424013,Entire home/apt,Amsterdam,Oud Noord,11,5.0,4,2,168,Beautiful house surrounded by green,2017-07-22 22:15:43.444323,52.392511,4.933578
7946,642190,1476,3209034,Entire home/apt,Amsterdam,Centrum Oost,105,4.5,2,1,167,Cute Condo in heart of Amsterdam,2017-07-22 22:15:41.002214,52.365867,4.891444
7947,5579207,1476,19477134,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,17,5.0,2,2,162,Cozy apartment in the heart of AMS,2017-07-22 22:15:40.999151,52.357440000000004,4.8975349999999995
7948,14324738,1476,65859990,Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5.0,4,2,180,Bright & Spacious Apt in Old-West | BALCONY,2017-07-22 22:15:40.996739,52.36885,4.8720930000000005
7949,17790265,1476,121527760,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,2,180,The 49 Steps,2017-07-22 22:15:40.993807,52.364321999999994,4.8737129999999995
7950,17309711,1476,4578091,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,5,5.0,4,2,180,Luxurious apartment near the city center,2017-07-22 22:15:40.991009,52.377776000000004,4.932745
7951,10133666,1476,52004828,Entire home/apt,Amsterdam,Westerpark,22,5.0,4,2,175,Beautiful 3 Bedroom APT City Center,2017-07-22 22:21:18.687453,52.380818,4.869263
7952,18164994,1476,120669532,Entire home/apt,Amsterdam,Centrum West,4,5.0,2,1,177,The prefect get away for two!,2017-07-22 22:21:15.234476,52.373266,4.8820120000000005
7953,18153256,1476,28696556,Entire home/apt,Amsterdam,Westerpark,11,5.0,2,0,180,Lovely studio apartment in the Jordaan area,2017-07-22 22:21:15.216178,52.385317,4.878552
7954,18460483,1476,4309126,Entire home/apt,Amsterdam,Centrum West,9,4.0,2,1,180,Dream apartment with amazing canal view,2017-07-22 22:21:10.625877,52.373529,4.888046
7955,13613814,1476,48703385,Entire home/apt,Amsterdam,Centrum West,6,4.5,2,0,180,Classic Canal Residence 1,2017-07-22 22:21:08.588524,52.37556,4.888675
7956,13935262,1476,16697171,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,2,1,150,Charming doll house on beautiful Amsterdam canal,2017-07-22 22:21:08.580570,52.372415999999994,4.90569
7957,4087011,1476,4979621,Entire home/apt,Amsterdam,Centrum West,30,4.5,2,1,146,Loft next to Red Light District!,2017-07-22 22:21:08.576222,52.376165,4.898388
7958,4932087,1476,5990448,Entire home/apt,Amsterdam,Centrum West,40,4.5,3,1,180,Cozy apartment in the city center of Amsterdam!,2017-07-22 22:21:08.570328,52.376777000000004,4.896142
7959,253792,1476,106225,Entire home/apt,Amsterdam,Centrum West,62,5.0,3,1,180,Luxury City Center Apartment,2017-07-22 22:21:08.561464,52.374081,4.897793
7960,3487420,1476,5631247,Entire home/apt,Amsterdam,Centrum Oost,22,5.0,2,1,156,New Apartment in Historical Centre,2017-07-22 22:21:08.556595,52.373425,4.905558999999999
7961,5438416,1476,2107610,Entire home/apt,Amsterdam,Centrum West,36,5.0,5,2,180,Stylish canal loft on Keizersgracht,2017-07-22 22:21:06.287725,52.379364,4.890075
7962,13539185,1476,24699301,Entire home/apt,Amsterdam,Centrum West,5,5.0,2,0,156,Cozy studio apartment,2017-07-22 22:21:06.282667,52.382179,4.8886400000000005
7963,1470488,1476,7872783,Entire home/apt,Amsterdam,Centrum West,25,5.0,2,1,156,ROMANTIC COSY apartment in CENTRE!,2017-07-22 22:21:06.277753,52.372648,4.892261
7964,14315822,1476,9289471,Entire home/apt,Amsterdam,Centrum West,10,5.0,2,0,150,Lovely new studio at the canel,2017-07-22 22:21:06.274935,52.377601,4.894931
7965,19640505,1476,32344507,Entire home/apt,Amsterdam,Centrum West,0,0.0,3,1,155,Centrally located apartment 3 min to the Damsquare,2017-07-22 22:21:06.268928,52.377383,4.895137
7966,3594030,1476,6834484,Entire home/apt,Amsterdam,Centrum West,22,5.0,2,1,150,Cosy apt. in center of Amsterdam,2017-07-22 22:21:06.266014,52.381384000000004,4.888738
7967,6257253,1476,32505099,Entire home/apt,Amsterdam,Centrum West,13,4.0,3,1,150,Cute house with cat in the center!,2017-07-22 22:21:06.261203,52.374381,4.8902220000000005
7968,862446,1476,4520847,Entire home/apt,Amsterdam,Centrum West,28,4.5,4,2,162,Charming Loft - SUPER CENTRAL !!!,2017-07-22 22:21:06.257069,52.37668,4.892279
7969,8954489,1476,21681447,Entire home/apt,Amsterdam,Centrum West,16,4.5,4,2,173,Top location luxury apartment,2017-07-22 22:21:06.252006,52.379426,4.893339
