,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
28475,9164142,47699278,Entire home/apt,Islington,St. Peter's,0,,4,2,2,224,7,51.539412,-0.094785
28476,9164544,37925223,Entire home/apt,Tower Hamlets,Mile End,1,4,,2,2,180,1,51.516842,-0.022243
28477,9164612,13546765,Private room,Islington,Finsbury Park,0,,2,1,1,58,2,51.560486,-0.119421
28478,9164800,7880930,Entire home/apt,Islington,Bunhill,4,5,2,0,1,98,2,51.526781,-0.089025
28479,9164869,47702477,Private room,Hackney,Hackney Downs,2,4,4,1,1,90,1,51.560341,-0.061528
28480,9165228,38667781,Private room,Hammersmith and Fulham,Shepherd's Bush Green,0,,2,1,1,60,7,51.505663,-0.226675
28481,9165437,47705220,Private room,Brent,Northwick Park,0,,2,1,1,68,1,51.561475,-0.321443
28482,9165953,29922046,Private room,Ealing,Hobbayne,0,,2,1,1,45,1,51.52634,-0.338795
28483,9166249,18128430,Private room,Richmond upon Thames,South Richmond,1,5,2,1,1,75,2,51.455595,-0.298959
28484,9166328,6498776,Private room,Islington,Barnsbury,0,,2,1,1,98,2,51.532146,-0.108547
28485,9166414,9404765,Entire home/apt,Hackney,Hackney Central,1,5,2,1,1,113,4,51.54902,-0.062029
28486,9166751,11904943,Entire home/apt,Ealing,Ealing Broadway,0,,3,1,1,120,5,51.514509,-0.307144
28487,9166871,7198182,Shared room,Camden,Bloomsbury,1,5,1,1,1,82,1,51.522666,-0.139977
28488,9167083,13026355,Entire home/apt,Kensington and Chelsea,Abingdon,0,,4,2,1,225,5,51.498937,-0.198325
28489,9167807,46229249,Private room,Richmond upon Thames,St. Margarets and North Twickenham,0,,2,1,1,150,1,51.450998,-0.331341
28490,9168491,41903417,Private room,Westminster,Bryanston and Dorset Square,3,4.5,2,1,2,64,2,51.518368,-0.16419
28491,9168773,41903417,Private room,Westminster,St. James's,4,5,2,1,1,88,2,51.513117,-0.128767
28492,9168962,41903417,Private room,Westminster,Bryanston and Dorset Square,3,4.5,2,1,2,66,2,51.5183,-0.163924
28493,9169052,9613215,Private room,Hammersmith and Fulham,Shepherd's Bush Green,1,4,1,1,1,60,1,51.505622,-0.230826
28494,9169053,25391177,Private room,Greenwich,Greenwich West,1,5,2,1,1,64,1,51.470579,-0.016974
28495,9169091,21681215,Private room,Hammersmith and Fulham,Shepherd's Bush Green,0,,1,1,1,54,1,51.504778,-0.23195
28496,9169338,4424923,Private room,Southwark,Grange,2,5,2,1,2,60,1,51.503002,-0.08444
28497,9169738,851096,Private room,Wandsworth,Southfields,0,,2,1,,98,3,51.449653,-0.206184
28498,9169745,47721833,Entire home/apt,Kensington and Chelsea,Abingdon,0,,4,2,1,210,1,51.4946,-0.196616
28499,9169839,1908954,Private room,Tower Hamlets,Bow East,2,4.5,2,1,1,58,1,51.538748,-0.024031
28500,9169863,47722251,Private room,Kensington and Chelsea,Colville,1,5,2,1,1,83,1,51.516642,-0.203085
28501,9170039,2635909,Entire home/apt,Hackney,King's Park,0,,,3,2,203,10,51.552369,-0.039925
28502,9170048,23669555,Entire home/apt,Wandsworth,East Putney,9,4.5,4,2,1,143,1,51.457689,-0.225572
28503,9170483,30056040,Private room,Westminster,Lancaster Gate,4,5,2,1,1,105,1,51.513391,-0.181017
28504,9170643,24920975,Entire home/apt,Ealing,South Acton,0,,4,2,1,150,1,51.500868,-0.272181
28505,9171026,442376,Entire home/apt,Westminster,Marylebone High Street,6,5,4,2,2,225,3,51.51692,-0.151085
28506,9171130,47725076,Private room,Hammersmith and Fulham,Sands End,1,,3,1,2,90,1,51.47349,-0.187715
28507,9171811,2286520,Private room,Tower Hamlets,St. Peter's,1,3,2,1,2,60,2,51.52442,-0.05604
28508,9172016,3723761,Entire home/apt,Islington,St. Peter's,0,,2,1,1,105,4,51.532029,-0.098438
28509,9172127,28366081,Private room,Tower Hamlets,Bromley North,5,4.5,1,1,1,31,1,51.526193,-0.01397
28510,9172169,19422960,Private room,Croydon,Addiscombe,1,5,1,1,1,38,1,51.375188,-0.084614
28511,9172335,44092571,Entire home/apt,Westminster,Hyde Park,0,,2,1,1,90,3,51.516403,-0.172389
28512,9172547,47734190,Entire home/apt,Camden,Cantelowes,5,5,2,1,1,119,2,51.544641,-0.127816
28513,9176167,33046093,Entire home/apt,Camden,Camden Town with Primrose Hill,0,,4,2,,238,2,51.539112,-0.137329
28514,9176687,4261235,Private room,Ealing,Cleveland,0,,2,1,,43,1,51.520971,-0.326525
28515,9176701,2757416,Entire home/apt,Westminster,Westbourne,0,,4,2,1,314,1,51.520627,-0.183581
28516,9176715,23209109,Entire home/apt,Lambeth,Oval,4,5,3,2,1,119,2,51.482438,-0.12327
28517,9176841,47755058,Private room,Lewisham,Blackheath,0,,2,1,1,57,2,51.460403,7.2e-05
28518,9176876,47755730,Entire home/apt,Lewisham,Lee Green,0,,4,2,1,135,5,51.454442,-0.002708
28519,9177250,34938756,Entire home/apt,Enfield,Winchmore Hill,0,,4,2,1,148,1,51.62134,-0.112712
28520,9177251,30961115,Entire home/apt,Westminster,Bayswater,1,4,2,1,1,292,2,51.516679,-0.19183
28521,9177298,4219354,Private room,Hackney,Stamford Hill West,1,4,2,1,1,54,1,51.567643,-0.087374
28522,9177355,43473731,Private room,Ealing,Northfield,1,5,2,1,,83,1,51.49751,-0.30283
28523,9177379,26940230,Entire home/apt,Ealing,Walpole,0,,,3,,451,7,51.508386,-0.321143
28524,9177425,42653212,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,1,3,2,1,1,194,3,51.493353,-0.165979
28525,9177677,8471665,Entire home/apt,Westminster,Little Venice,1,5,2,0,1,180,3,51.525558,-0.186068
28526,9177756,5678232,Entire home/apt,Camden,Belsize,0,,2,0,1,150,1,51.547113,-0.165067
28527,9178011,1457604,Entire home/apt,Kensington and Chelsea,Courtfield,1,4,3,1,1,209,3,51.493802,-0.182191
28528,9178024,4402610,Entire home/apt,Hackney,Victoria,10,4.5,,2,1,149,2,51.540487,-0.048141
28529,9178025,43090742,Entire home/apt,Westminster,Maida Vale,0,,4,2,1,150,4,51.527004,-0.193232
28530,9178090,47759681,Private room,Southwark,Rotherhithe,0,,1,1,,99,1,51.491169,-0.050297
28531,9178118,14001488,Entire home/apt,Hackney,Dalston,3,4.5,4,1,1,135,1,51.546591,-0.073458
28532,9178603,47754742,Private room,Barnet,Childs Hill,0,,2,1,1,82,2,51.572232,-0.197635
28533,9178635,36459655,Entire home/apt,Hammersmith and Fulham,Sands End,0,,,2,2,224,3,51.466256,-0.186911
28534,9178726,1546701,Private room,Camden,Gospel Oak,0,,1,1,1,60,4,51.551932,-0.155734
28535,9178982,11139677,Entire home/apt,Hackney,Haggerston,0,,4,2,2,165,5,51.533514,-0.069756
28536,9179154,7094446,Entire home/apt,Enfield,Palmers Green,0,,4,2,1,164,2,51.618422,-0.105692
28537,9179572,4667417,Entire home/apt,Tower Hamlets,Bow West,0,,4,1,1,103,1,51.534273,-0.03447
28538,9179582,47759277,Entire home/apt,Camden,Belsize,4,5,2,0,1,86,,51.544703,-0.167848
28539,9179695,1409439,Entire home/apt,Greenwich,Peninsula,1,5,,2,2,195,3,51.496718,0.013042
28540,9179866,46709686,Private room,Haringey,Seven Sisters,0,,2,1,1,75,1,51.578836,-0.07666
28541,9179935,30529675,Entire home/apt,Camden,St. Pancras and Somers Town,1,2,4,0,1,48,1,51.529315,-0.131168
28542,9180215,24577201,Entire home/apt,Wandsworth,Queenstown,0,,4,1,2,449,1,51.482339,-0.149903
28543,9180245,30056040,Entire home/apt,Westminster,Lancaster Gate,0,,4,2,1,256,1,51.513323,-0.182635
28544,9180335,33542338,Entire home/apt,Lambeth,Herne Hill,7,4.5,4,2,2,135,3,51.456896,-0.109342
28545,9180361,7715430,Entire home/apt,Hackney,King's Park,4,4.5,,2,1,119,1,51.555301,-0.037618
28546,9180474,3602052,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,6,4.5,2,0,1,113,1,51.496254,-0.173478
28547,9180812,1409439,Entire home/apt,Greenwich,Peninsula,1,5,5,2,2,180,3,51.497364,0.013921
28548,9180835,4812693,Entire home/apt,Ealing,South Acton,2,5,2,0,1,101,3,51.509991,-0.286238
28549,9180911,2379677,Entire home/apt,Waltham Forest,Cann Hall,1,,,6,2,299,2,51.556382,0.014998
28550,9180979,9226305,Entire home/apt,Hammersmith and Fulham,Avonmore and Brook Green,0,,4,2,1,180,1,51.495077,-0.205877
28551,9181054,17852809,Entire home/apt,Wandsworth,East Putney,1,4,2,1,1,93,3,51.456465,-0.203077
28552,9181508,443041,Entire home/apt,Islington,Clerkenwell,4,5,4,2,2,165,2,51.527342,-0.109424
28553,9181587,47774207,Private room,Southwark,Newington,3,3.5,2,1,1,57,1,51.485184,-0.105158
28554,9181657,47774669,Private room,Ealing,Northfield,7,5,2,1,2,52,2,51.500665,-0.307718
28555,9181701,45848082,Private room,Southwark,Grange,2,4.5,2,1,1,48,1,51.494348,-0.084489
28556,9181703,4439317,Entire home/apt,Hackney,Hoxton East & Shoreditch,0,,2,0,1,150,5,51.524743,-0.079651
28557,9182220,22237095,Entire home/apt,Islington,Bunhill,0,,,3,2,602,1,51.525106,-0.100582
28558,9182240,1251704,Entire home/apt,Westminster,Vincent Square,0,,,3,2,526,1,51.493427,-0.138753
28559,9182292,36960322,Private room,Greenwich,Greenwich West,0,,4,1,1,120,2,51.4812,-0.011238
28560,9182309,36960322,Private room,Greenwich,Greenwich West,0,,4,1,1,120,2,51.48049,-0.01562
28561,9182632,2125620,Entire home/apt,Kensington and Chelsea,Stanley,1,3,4,0,1,98,3,51.491918,-0.16997
28562,9183129,26518292,Entire home/apt,Westminster,West End,7,4.5,3,0,1,210,,51.514115,-0.132787
28563,9183752,8368270,Private room,Merton,Trinity,0,,2,1,1,120,1,51.419737,-0.194264
28564,9183854,8801730,Entire home/apt,Westminster,Tachbrook,1,4,5,2,1,241,1,51.488116,-0.135976
28565,9184486,44510819,Private room,Lewisham,New Cross,0,,2,1,1,98,1,51.480353,-0.018362
28566,9184514,8801730,Shared room,Westminster,Tachbrook,2,5,2,1,1,75,1,51.487986,-0.136531
28567,9185592,47790667,Private room,Ealing,Northfield,0,,2,1,1,60,1,51.492612,-0.311751
28568,9185845,13540437,Entire home/apt,Harrow,Greenhill,0,,3,2,2,203,2,51.579696,-0.333151
28569,9186572,37120700,Private room,Lewisham,Lewisham Central,0,,2,1,1,82,1,51.46671,-0.01779
28570,9186638,45920518,Private room,Camden,King's Cross,14,4.5,2,1,1,74,1,51.528049,-0.119312
28571,9186661,47794859,Private room,Kensington and Chelsea,Abingdon,0,,2,1,1,105,2,51.499591,-0.193809
28572,9190534,17624809,Entire home/apt,Kensington and Chelsea,Campden,12,5,4,2,1,167,90,51.508182,-0.199041
28573,9190995,15222435,Entire home/apt,Islington,Junction,0,,4,2,1,75,1,51.56273,-0.136592
28574,9191142,571831,Entire home/apt,Islington,Finsbury Park,2,5,,3,,180,2,51.560082,-0.116497
28575,9191212,3931510,Entire home/apt,Lambeth,Tulse Hill,0,,,4,2,224,3,51.451262,-0.117246
28576,9191313,30258268,Private room,Southwark,The Lane,0,,2,1,2,90,1,51.470776,-0.070826
28577,9191606,31027079,Entire home/apt,Lambeth,Oval,0,,4,1,2,292,7,51.485319,-0.126891
28578,9191675,47411472,Entire home/apt,Kensington and Chelsea,Courtfield,0,,5,2,2,284,4,51.491657,-0.178043
28579,9191864,47818285,Entire home/apt,Wandsworth,Balham,0,,4,2,2,301,7,51.447586,-0.152382
28580,9191979,35547155,Entire home/apt,Islington,Canonbury,2,5,4,2,1,135,2,51.541832,-0.086572
28581,9192002,9034153,Private room,Barnet,West Finchley,0,,2,1,1,60,1,51.612907,-0.182481
28582,9192180,17682743,Entire home/apt,Waltham Forest,Hatch Lane,0,,2,1,1,83,1,51.61034,0.004895
28583,9192237,8274086,Entire home/apt,Lambeth,Oval,0,,4,2,2,299,7,51.48506,-0.125814
28584,9192273,47820176,Entire home/apt,Islington,Tollington,3,4,2,1,1,75,3,51.563598,-0.127268
28585,9192486,43267494,Private room,Tower Hamlets,Island Gardens,0,,2,1,1,75,1,51.487681,-0.012431
28586,9192940,47822607,Entire home/apt,Richmond upon Thames,Barnes,0,,4,2,1,129,7,51.484786,-0.244542
28587,9193032,47823725,Private room,Camden,Haverstock,1,5,2,1,1,105,1,51.5484,-0.148345
28588,9193127,47823734,Entire home/apt,Hammersmith and Fulham,North End,5,4.5,4,1,1,137,,51.486809,-0.208706
28589,9193226,17684278,Private room,Tower Hamlets,Bow West,0,,2,1,2,41,14,51.532109,-0.033207
28590,9193391,17684278,Private room,Tower Hamlets,Bromley South,0,,2,1,1,41,14,51.520451,-0.020711
28591,9193442,17684278,Shared room,Tower Hamlets,Mile End,0,,1,1,1,23,14,51.511265,-0.024045
28592,9193827,9251034,Private room,Southwark,Chaucer,2,4,1,1,1,67,2,51.495836,-0.090338
28593,9193906,34642435,Entire home/apt,Islington,Clerkenwell,2,5,2,1,1,159,2,51.522371,-0.102814
28594,9194079,22711134,Entire home/apt,Westminster,Lancaster Gate,0,,4,1,,165,15,51.514171,-0.185166
28595,9194225,13185800,Entire home/apt,Camden,Camden Town with Primrose Hill,4,5,4,1,1,143,3,51.536566,-0.143274
28596,9194399,25788962,Entire home/apt,Hackney,Hackney Wick,8,4.5,,4,3,224,1,51.542415,-0.046415
28597,9194470,17684278,Private room,Greenwich,Thamesmead Moorings,0,,1,1,0,41,14,51.506654,0.117587
28598,9194494,46155926,Private room,Islington,Highbury East,0,,2,1,1,98,1,51.549541,-0.098557
28599,9194541,17684278,Private room,Tower Hamlets,Mile End,0,,1,1,0,33,14,51.513961,-0.026945
28600,9194571,2380905,Entire home/apt,Hackney,Clissold,1,5,2,0,1,97,1,51.563022,-0.085267
28601,9194592,8801730,Private room,Westminster,Tachbrook,1,4,2,1,1,120,1,51.489712,-0.137592
28602,9194659,40787487,Entire home/apt,Hackney,Hoxton East & Shoreditch,0,,2,1,1,209,1,51.529088,-0.078225
28603,9194661,44284908,Entire home/apt,Westminster,West End,1,5,2,1,1,75,1,51.514156,-0.148705
28604,9195800,44259136,Private room,Hammersmith and Fulham,Wormholt and White City,0,,1,1,1,68,1,51.506668,-0.241256
28605,9196299,13815070,Entire home/apt,Islington,St. George's,5,5,,2,2,142,1,51.552197,-0.131666
28606,9196355,24661287,Entire home/apt,Westminster,St. James's,0,,4,1,1,194,1,51.511117,-0.124135
28607,9196367,27137510,Entire home/apt,Kensington and Chelsea,St. Helen's,2,5,4,1,1,165,1,51.517861,-0.214929
28608,9196630,15785175,Private room,Merton,Raynes Park,1,5,1,1,,45,2,51.405181,-0.240814
28609,9197101,47841269,Entire home/apt,Newham,Stratford and New Town,2,5,2,1,1,135,4,51.546809,-0.006842
28610,9197168,47841429,Entire home/apt,Islington,Mildmay,0,,,3,2,239,4,51.547693,-0.084931
28611,9197284,47837478,Entire home/apt,Waltham Forest,Lea Bridge,0,,3,1,1,105,5,51.566705,-0.048008
28612,9197898,33053469,Entire home/apt,Southwark,Rotherhithe,0,,5,2,2,203,2,51.498501,-0.048356
28613,9197937,9766866,Entire home/apt,Lambeth,Coldharbour,1,5,2,1,1,84,4,51.458047,-0.110664
28614,9198057,13254765,Entire home/apt,Westminster,St. James's,5,5,,3,2,628,2,51.50801,-0.130862
28615,9198162,47846037,Entire home/apt,Kensington and Chelsea,Norland,0,,2,0,1,135,1,51.505061,-0.215705
28616,9198395,47610829,Entire home/apt,Brent,Queens Park,2,5,,5,,269,2,51.53412,-0.222757
28617,9198452,33053469,Private room,Southwark,Rotherhithe,1,5,2,1,1,82,2,51.499057,-0.046628
28618,9198460,6468022,Entire home/apt,Hackney,Haggerston,1,5,4,2,1,135,3,51.532174,-0.070138
28619,9199089,2962590,Entire home/apt,Islington,Barnsbury,0,,4,2,2,150,,51.536368,-0.108911
28620,9199554,9450320,Private room,Richmond upon Thames,"Ham, Petersham and Richmond Riverside",3,5,2,1,,88,1,51.45554,-0.300368
28621,9199800,33224534,Private room,Hammersmith and Fulham,Town,1,5,1,1,1,75,1,51.472897,-0.208827
28622,9199885,47852471,Private room,Westminster,West End,9,4.5,2,1,,127,1,51.515124,-0.13445
28623,9199892,9450320,Entire home/apt,Richmond upon Thames,"Ham, Petersham and Richmond Riverside",1,5,4,1,,194,1,51.45487,-0.300445
28624,9200188,34900476,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,0,,4,2,2,361,2,51.507322,-0.053509
28625,9200239,47854069,Entire home/apt,Wandsworth,Balham,0,,2,2,1,113,,51.450332,-0.164059
28626,9200411,17365863,Private room,Ealing,Walpole,0,,1,1,1,60,3,51.505787,-0.320146
28627,9200864,47857402,Private room,Newham,Forest Gate North,0,,2,1,,52,2,51.5473,0.009429
28628,9200902,26403700,Private room,Greenwich,Glyndon,1,3,3,1,,45,2,51.486623,0.086858
28629,9201041,44400398,Private room,Tower Hamlets,Poplar,0,,2,1,2,72,1,51.507867,-0.007658
28630,9201155,47858683,Entire home/apt,Kensington and Chelsea,St. Helen's,0,,2,0,1,75,1,51.517236,-0.213135
28631,9201286,9794377,Entire home/apt,Hammersmith and Fulham,Parsons Green and Walham,0,,4,2,1,180,7,51.47421,-0.198813
28632,9203378,16096889,Private room,Southwark,Grange,13,5,2,1,1,90,1,51.500345,-0.081723
28633,9203635,35376027,Entire home/apt,Tower Hamlets,St. Dunstan's,1,5,,3,1,150,2,51.515469,-0.036137
28634,9204487,6621828,Entire home/apt,Southwark,Cathedrals,1,3,,2,1,210,1,51.505703,-0.090124
28635,9204579,47875527,Shared room,Wandsworth,St. Mary's Park,0,,1,1,1,24,2,51.475319,-0.167713
28636,9204845,47877456,Private room,Newham,Little Ilford,2,5,2,1,1,45,2,51.553441,0.057646
28637,9205026,47248520,Entire home/apt,Westminster,Warwick,0,,3,1,1,112,7,51.488379,-0.141658
28638,9205345,2071259,Entire home/apt,Westminster,St. James's,3,4.5,4,1,1,202,1,51.509306,-0.134096
28639,9205362,47878942,Private room,Lewisham,Downham,0,,1,1,1,45,7,51.427868,0.011963
28640,9205392,29144101,Private room,Westminster,Maida Vale,1,5,2,1,1,67,1,51.525801,-0.190573
28641,9205561,28226159,Private room,Westminster,Bryanston and Dorset Square,0,,2,1,,78,1,51.518212,-0.165959
28642,9205883,47877456,Private room,Newham,Little Ilford,8,4.5,2,1,1,37,2,51.553976,0.055707
28643,9205946,1316822,Entire home/apt,Islington,Canonbury,0,,2,1,1,150,2,51.542446,-0.090041
28644,9206019,47881584,Private room,Hammersmith and Fulham,Town,0,,2,1,1,90,2,51.477079,-0.209466
28645,9206248,8035390,Private room,Lambeth,Oval,1,,4,1,1,299,2,51.487031,-0.125829
28646,9206497,47883747,Private room,Ealing,Hobbayne,0,,1,1,1,39,7,51.521052,-0.336828
28647,9206696,36866132,Entire home/apt,Lambeth,Ferndale,0,,2,1,1,128,2,51.462598,-0.121233
28648,9207071,28820321,Entire home/apt,Lambeth,Bishop's,2,4.5,2,1,1,112,3,51.505433,-0.111671
28649,9207239,19370288,Entire home/apt,Lambeth,Clapham Common,0,,4,2,,162,1,51.458355,-0.130474
28650,9207683,41640725,Entire home/apt,Southwark,Riverside,0,,4,1,1,157,4,51.501279,-0.073974
28651,9207698,28004930,Private room,Westminster,Maida Vale,0,,2,1,1,113,1,51.526456,-0.189738
28652,9207744,1879409,Entire home/apt,Hackney,Victoria,2,5,4,1,1,127,2,51.534969,-0.057011
28653,9207815,34112904,Private room,Tower Hamlets,Stepney Green,3,4.5,,1,,112,2,51.5198,-0.052878
28654,9208057,6658546,Entire home/apt,Westminster,Regent's Park,0,,4,2,1,269,1,51.527854,-0.180364
28655,9208383,,,Harrow,Canons,1,5,,,,45,,51.617839,-0.307401
28656,9208657,47893707,Entire home/apt,Tower Hamlets,Bow East,0,,2,1,2,135,4,51.543775,-0.032507
28657,9208728,33634300,Entire home/apt,Islington,Barnsbury,1,5,,2,2,269,2,51.53474,-0.110671
28658,9208768,47169819,Private room,Haringey,West Green,1,5,2,1,,43,2,51.597071,-0.088117
28659,9208859,19060167,Entire home/apt,Westminster,St. James's,8,4.5,4,1,1,224,1,51.508722,-0.13586
28660,9208870,18096995,Entire home/apt,Lambeth,Thurlow Park,2,5,,2,1,105,3,51.444373,-0.107932
28661,9208894,45920518,Shared room,Camden,King's Cross,15,4.5,1,1,2,36,1,51.528474,-0.120424
28662,9208941,31900223,Private room,Hackney,De Beauvoir,0,,1,1,,52,1,51.538548,-0.08142
28663,9208977,38442515,Entire home/apt,Southwark,Grange,0,,4,1,1,195,3,51.503466,-0.085751
28664,9209007,4923676,Private room,Westminster,Vincent Square,8,4.5,2,1,1,83,1,51.493358,-0.131474
28665,9209333,47896712,Private room,Hackney,King's Park,0,,2,1,1,75,1,51.555339,-0.036413
28666,9210558,47835470,Entire home/apt,Camden,Camden Town with Primrose Hill,4,5,4,2,,165,2,51.537943,-0.143157
28667,9210746,46799552,Private room,Hackney,Clissold,0,,2,1,1,58,2,51.564048,-0.086553
28668,9210816,13149623,Entire home/apt,City of London,City of London,3,4.5,3,1,1,180,4,51.515383,-0.109382
28669,9210860,21051227,Entire home/apt,Haringey,Hornsey,0,,2,1,1,105,3,51.588178,-0.115653
28670,9211061,5128438,Private room,Islington,Tollington,3,5,2,1,1,74,1,51.569182,-0.117858
28671,9211580,43694203,Private room,Camden,Kilburn,0,,3,1,1,42,3,51.536397,-0.191026
28672,9211635,15852255,Private room,Hackney,Haggerston,0,,2,1,1,55,2,51.531926,-0.067552
28673,9212276,23101129,Entire home/apt,Wandsworth,Thamesfield,1,4,5,2,,224,3,51.461873,-0.212373
28674,9212703,47910765,Shared room,Southwark,Grange,0,,1,1,1,197,1,51.494177,-0.077036
28675,9213196,47912928,Private room,Lambeth,Brixton Hill,0,,2,1,1,150,2,51.457299,-0.12197
28676,9213349,45282404,Private room,Southwark,Cathedrals,0,,2,1,1,60,7,51.493512,-0.100792
28677,9213505,47914058,Private room,Camden,Bloomsbury,6,4.5,2,1,1,131,1,51.519144,-0.134337
28678,9214081,3462573,Entire home/apt,Camden,King's Cross,0,,3,1,1,142,4,51.525931,-0.115239
28679,9214115,28388971,Private room,Merton,Cricket Green,1,4,2,1,1,75,1,51.403077,-0.171758
28680,9214219,3507306,Entire home/apt,Lambeth,Thurlow Park,0,,,4,,301,1,51.445998,-0.107596
28681,9214234,28388971,Private room,Merton,Cricket Green,0,,2,1,1,75,1,51.399417,-0.168669
28682,9214254,8263591,Private room,Camden,Camden Town with Primrose Hill,0,,1,1,1,105,1,51.543273,-0.154603
28683,9214336,26536263,Entire home/apt,Barnet,Coppetts,1,5,,6,5,733,1,51.614744,-0.151634
28684,9214566,31677182,Entire home/apt,Southwark,Cathedrals,1,5,2,1,1,120,3,51.501528,-0.098282
28685,9214600,32928632,Private room,Lambeth,Clapham Common,0,,2,1,1,57,4,51.455629,-0.129818
28686,9214679,28388971,Private room,Merton,Cricket Green,0,,1,1,1,45,1,51.399817,-0.167614
28687,9214702,7612111,Entire home/apt,Brent,Queens Park,0,,,6,,269,5,51.531055,-0.221189
